Emotion,Video_ID,Gender,energy_trend,f0_trend,energy_dynamism,f0_dynamism,energy_burst_count,energy_burst_rate,energy_mean_burst_magnitude,energy_max_burst_magnitude,energy_burst_coverage,energy_first_burst_position,energy_peak_count,energy_peak_rate,energy_mean_peak_prominence,energy_max_peak_prominence,energy_peak_position_mean,energy_peak_position_std,energy_peak_width_mean,mean_attack_rate,mean_decay_rate,attack_decay_ratio,envelope_modulation,attack_count,decay_count
joy,dia17_utt1_enhanced.wav,male,-0.1838514319411551,-0.0532597332205381,0.0599465533026555,0.09066310302448224,4,0.009852216748768473,2.13749361038208,2.5699071884155273,0.03694581280788178,0.08374384236453201,20,0.04926108374384237,0.4606766170472838,0.9978108911309391,0.44568965517241377,0.23838938783119556,0.0,0.06918870057705812,0.05532921669640471,1.2504912360625193,0.07490345,18,23
joy,dia17_utt7_enhanced.wav,male,0.5048122869105899,0.11672883595301436,0.04628358889520063,0.19107593901185393,4,0.016,2.2451021671295166,2.4643807411193848,0.12,0.576,6,0.024,0.5503402052757641,0.9939706893637776,0.7913333333333332,0.1291493536784275,0.0,0.0847788755666642,0.06108050006959173,1.3879859442878146,0.06452599,5,6
joy,dia17_utt8_enhanced.wav,female,-0.36759093558867445,-0.1322657624520167,0.028122689822380784,0.4864142273255989,1,0.009174311926605505,3.245911121368408,3.245911121368408,0.08256880733944955,0.0,1,0.009174311926605505,0.2412225604057312,0.2412225604057312,0.009174311926605505,0.0,0.0,0.07318435112635295,0.10775134298536512,0.6791966494217423,0.045144692,1,1
joy,dia17_utt9_enhanced.wav,female,0.5582582681057715,1.0852168142865999,0.047066111905642825,0.11659412199688883,1,0.009009009009009009,2.062316656112671,2.062316656112671,0.06306306306306306,0.42342342342342343,3,0.02702702702702703,0.5268177141745886,0.8665774166584015,0.7417417417417417,0.22242503528097549,0.0,0.0658036070046844,0.04329595693520137,1.5198557016113299,0.061766885,4,5
joy,dia17_utt10_enhanced.wav,female,-0.2152236378849472,-1.0846858037047729,0.14037202888370012,0.3027985316062628,0,0.0,0.0,0.0,0.0,0.0,1,0.07692307692307693,0.7100799977779388,0.7100799977779388,0.5384615384615384,0.0,0.0,0.0748639769024319,0.0,0.0,0.17245404,1,0
joy,dia18_utt3_enhanced.wav,male,0.13119951615044112,0.26377895610149543,0.04980768419586316,0.07647734101078292,7,0.013725490196078431,2.0283267498016357,2.569719076156616,0.07647058823529412,0.041176470588235294,22,0.043137254901960784,0.4106505091635468,0.8226433329982683,0.4877005347593583,0.266645814049285,0.0,0.04549924967259857,0.04873336317820501,0.9336365624145385,0.06286011,21,26
joy,dia18_utt5_enhanced.wav,male,-0.20810453733567297,0.8209435013898747,0.05974417882436395,0.18709930084037582,4,0.02631578947368421,2.0211715698242188,2.511837959289551,0.13815789473684212,0.11842105263157894,6,0.039473684210526314,0.5300600274579969,0.9999581190568279,0.38925438596491224,0.21278993672501847,0.0,0.06457841676543859,0.05093170390833938,1.2679414158548257,0.07869776,6,8
joy,dia20_utt1_enhanced.wav,male,-0.022890074333532767,0.8517848102978731,0.06863588419400155,0.12374955487281097,4,0.02030456852791878,2.158024311065674,2.350416660308838,0.08121827411167512,0.14213197969543148,9,0.04568527918781726,0.5133388986905629,0.9999670197175874,0.4816694867456289,0.23305389161293985,0.0,0.09990182922236504,0.06375879328402262,1.566871392583265,0.091155946,8,5
joy,dia20_utt2_enhanced.wav,female,0.18614121844154352,-0.45788865664295986,0.058875148920186166,0.05394821385386626,8,0.017278617710583154,1.9905726909637451,2.7749834060668945,0.0734341252699784,0.09071274298056156,23,0.04967602591792657,0.44186312469157757,0.9999857306247577,0.5513193727110527,0.2860795283595242,0.0,0.06443101682123684,0.05624690395037708,1.145503348559061,0.07332564,20,22
joy,dia20_utt3_enhanced.wav,female,-0.3320655424437898,-1.0994415300689246,0.0759182195391341,0.10712101664830603,2,0.024390243902439025,2.1413936614990234,2.231827735900879,0.08536585365853659,0.012195121951219513,6,0.07317073170731707,0.38021548464894295,0.9429222941398621,0.42276422764227645,0.30792515226675815,0.0,0.05987616447788297,0.06771906229441398,0.8841847841537825,0.08897263,6,7
joy,dia20_utt4_enhanced.wav,female,0.2501004486827366,0.6960762291939608,0.05039640148216449,0.10562813522055893,1,0.00819672131147541,1.804255485534668,1.804255485534668,0.1557377049180328,0.7622950819672131,4,0.03278688524590164,0.5319310538470745,0.9422642365098,0.4323770491803279,0.2841423324498297,0.0,0.04988016418757893,0.05943221533671021,0.8392782248648377,0.062821776,3,4
joy,dia20_utt5_enhanced.wav,male,-0.21593338112544058,0.24404991518183874,0.10276492118424219,0.26326701508294337,0,0.0,0.0,0.0,0.0,0.0,3,0.05555555555555555,0.7024956146876017,0.9827790707349777,0.34567901234567905,0.29719513869656106,0.0,0.07998364968668847,0.061050409078598024,1.310124713230263,0.122149445,4,2
joy,dia20_utt6_enhanced.wav,male,-0.17386456264672,0.012191605417639329,0.09441568188917221,0.14959033925558698,2,0.020202020202020204,2.0526185035705566,2.15049147605896,0.09090909090909091,0.1111111111111111,8,0.08080808080808081,0.4671389702707529,0.8289261609315872,0.4785353535353535,0.31214971184977436,0.0,0.07622919449257472,0.0671171525803705,1.1357632372930728,0.11328804,9,8
joy,dia20_utt7_enhanced.wav,male,-0.1214359310451921,-0.8385576395710137,0.0857165213993165,0.09364004737444251,4,0.01762114537444934,1.878950834274292,2.060258150100708,0.05726872246696035,0.05286343612334802,19,0.08370044052863436,0.4314984041021058,0.8967521041631699,0.4593090656155809,0.29103977645654944,0.0,0.06502533480761544,0.05896331826736638,1.1028099625051822,0.100893736,20,13
joy,dia20_utt12_enhanced.wav,male,0.2628991758087381,0.2879767394352372,0.08400279178498177,0.11907164841199408,3,0.016853932584269662,1.9202102422714233,2.090590476989746,0.056179775280898875,0.0056179775280898875,12,0.06741573033707865,0.4524520694588621,0.9477627761662006,0.5566479400749064,0.27771092035825545,0.0,0.07897443764812342,0.07116369803746543,1.109757359806483,0.10218997,13,7
joy,dia20_utt13_enhanced.wav,female,-0.6703732509127526,-1.05747735815102,0.12148629594435556,0.27200152728379967,0,0.0,0.0,0.0,0.0,0.0,1,0.07692307692307693,0.25002628564834595,0.25002628564834595,0.07692307692307693,0.0,0.0,0.12501314282417297,0.14263814687728882,0.8764355508048027,0.13614507,1,1
joy,dia20_utt14_enhanced.wav,male,0.07144603221448254,0.7153736544836855,0.044259279091163346,0.036147708874442123,17,0.013665594855305467,1.9937037229537964,3.3337388038635254,0.07877813504823152,0.07395498392282958,60,0.04823151125401929,0.3393490824632863,0.9999900509083091,0.5175777063236869,0.28496459417714076,0.0,0.04276706177193975,0.04322956840299759,0.9893011508524391,0.05664282,50,46
joy,dia21_utt2_enhanced.wav,female,0.14185428695257485,0.34867172683197883,0.034837390995289576,0.06470510195882738,5,0.008305647840531562,2.385676860809326,3.1044747829437256,0.07973421926910298,0.4485049833887043,15,0.024916943521594685,0.41396427048894113,0.9703380111604929,0.4732004429678849,0.3525379120915092,0.0,0.04351228221072945,0.04301737404709297,1.0115048436730396,0.04750596,15,13
joy,dia21_utt13_enhanced.wav,female,-0.5492566472218917,-1.1852345441340246,0.03568960404713051,0.07909557925838624,1,0.007936507936507936,2.5963804721832275,2.5963804721832275,0.1111111111111111,0.06349206349206349,2,0.015873015873015872,0.5513207623152994,0.9986827546963468,0.26190476190476186,0.1825396825396825,0.0,0.07276923954486847,0.04844620906644398,1.5020626163971973,0.05485091,1,3
joy,dia23_utt3_enhanced.wav,female,0.4749444566354235,-0.6786867121431639,0.05699353661019132,0.1255447067190358,2,0.015037593984962405,1.9632501602172852,2.260361433029175,0.12030075187969924,0.6616541353383458,4,0.03007518796992481,0.5862939192084013,0.9989438256016001,0.6090225563909775,0.27151082834989154,0.0,0.0547858443387487,0.06085934720578648,0.9002042718844623,0.07463205,5,4
joy,dia24_utt3_enhanced.wav,male,-0.20316092640243258,-0.029206702633825785,0.04375698425213001,0.10542235948213932,1,0.006211180124223602,2.9283204078674316,2.9283204078674316,0.043478260869565216,0.21739130434782608,7,0.043478260869565216,0.37316528120676856,0.7968635112047195,0.4010647737355812,0.254687754335996,0.0,0.0310739174130417,0.04774092132557427,0.6508864209203218,0.05289935,7,9
joy,dia24_utt7_enhanced.wav,female,-0.2968375260762821,-0.7325614495036178,0.04607965292231115,0.06551707386738546,5,0.012853470437017995,1.974910020828247,2.3287341594696045,0.10539845758354756,0.17480719794344474,12,0.030848329048843187,0.48940399318720057,0.9998362038168125,0.38024850042844904,0.21433705269866876,0.0,0.06088512881273973,0.06247877516837979,0.9744929961999864,0.06412983,10,12
joy,dia25_utt0_enhanced.wav,female,0.04132425940069408,0.2200932482649066,0.0644473253093311,0.11201741215055717,6,0.01643835616438356,2.1969401836395264,2.699984312057495,0.08767123287671233,0.06301369863013699,16,0.043835616438356165,0.5389500365363347,0.9998572465119651,0.5960616438356164,0.27896137547237954,0.0,0.09102982298677995,0.07164773209353689,1.2705192519972512,0.0856192,16,11
joy,dia25_utt1_enhanced.wav,male,-0.10343431420133586,0.3078562527031817,0.07597547490373292,0.0716135750881114,7,0.019830028328611898,1.8771318197250366,2.4216842651367188,0.07365439093484419,0.0169971671388102,25,0.0708215297450425,0.44280990191735325,0.9903559098020196,0.4641359773371105,0.2793444530247681,0.0,0.05847643584502932,0.061278077862977884,0.9542798645836569,0.090561084,28,18
joy,dia25_utt2_enhanced.wav,male,0.2595016886104738,-0.3746546397267228,0.05841052646427563,0.05546927598491041,15,0.01963350785340314,1.8137117624282837,2.381218671798706,0.08900523560209424,0.03795811518324607,36,0.04712041884816754,0.4534610957731881,0.999834348418517,0.5426119837114602,0.3215834847103198,0.0,0.06146228486164659,0.058957257047886506,1.04248887989693,0.07310542,34,35
joy,dia25_utt3_enhanced.wav,male,-0.011071889647321979,0.3260727216958782,0.04143857887369666,0.17637341608302118,7,0.017412935323383085,2.1409685611724854,2.523496150970459,0.12437810945273632,0.05721393034825871,8,0.01990049751243781,0.6536910529249553,0.9999908273557594,0.4723258706467662,0.2881560233767838,0.0,0.07508674340825233,0.06643665875610592,1.1302004768768028,0.058718164,9,9
joy,dia26_utt5_enhanced.wav,male,0.13576258443809916,-0.2920944307928592,0.04016585183446124,0.04933874913355495,12,0.011684518013631937,2.062530755996704,2.578873872756958,0.08958130477117819,0.08763388510223953,30,0.029211295034079845,0.4206240319058755,0.999958012766001,0.49873417721518987,0.2908385486557315,0.0,0.05045858280170168,0.04724078486243887,1.0681148280798627,0.05363531,25,30
joy,dia26_utt6_enhanced.wav,male,0.3830670990772008,0.4844930796803776,0.062117833319574,0.10030364631936824,4,0.01556420233463035,1.9581941366195679,2.406907081604004,0.08560311284046693,0.42023346303501946,15,0.058365758754863814,0.41922419640856484,0.9914810182526708,0.5862516212710764,0.22191348259967272,0.0,0.06985376418217436,0.05960402218280014,1.17196393169473,0.07798764,13,9
joy,dia26_utt7_enhanced.wav,female,-0.271129283494009,0.13399943276575277,0.06799542752787924,0.13611924705121092,2,0.02127659574468085,1.991767406463623,2.0876212120056152,0.09574468085106383,0.1702127659574468,4,0.0425531914893617,0.6479503529990325,0.972488896921277,0.40957446808510634,0.32603389193025434,0.0,0.07228228234109424,0.06732988454350267,1.0735542297624432,0.08502751,5,5
joy,dia27_utt1_enhanced.wav,male,0.0968537281914654,0.4075700643165231,0.04065057759709466,0.0864188341259729,13,0.020569620253164556,1.855958104133606,2.5932767391204834,0.10759493670886076,0.1060126582278481,23,0.03639240506329114,0.3799874485253974,0.9999646475116606,0.5484314804623006,0.26674244493515975,0.0,0.04979673579546997,0.04601484599938468,1.0821884701327886,0.0539043,24,19
joy,dia28_utt3_enhanced.wav,male,-0.05798988734673569,-0.1987196307579151,0.0482994352617624,0.1169215275384947,4,0.01990049751243781,1.7514476776123047,1.9648181200027466,0.09950248756218906,0.22388059701492538,8,0.03980099502487562,0.4323099046559946,0.9997690180025529,0.402363184079602,0.19054527459570003,0.0,0.04033740031147244,0.05737919161717096,0.7029970129345863,0.06240581,6,5
joy,dia28_utt5_enhanced.wav,male,-0.3660681529473681,-0.6555246036203488,0.03580292403019717,0.11699348267116941,1,0.0038314176245210726,2.5672547817230225,2.5672547817230225,0.05363984674329502,0.09961685823754789,8,0.03065134099616858,0.4002934066520538,0.9135710820555687,0.3721264367816092,0.28561694198844134,0.0,0.035641538182437565,0.04876983827068691,0.7308110800904561,0.044424757,6,5
joy,dia29_utt1_enhanced.wav,female,-0.19552839244316342,0.6115621242502794,0.04433205566755069,0.13049825032069493,7,0.015184381778741865,2.1343116760253906,2.3475728034973145,0.12364425162689804,0.0455531453362256,12,0.026030368763557483,0.5503297298928373,0.9999793385577505,0.3674981923355025,0.2557713677888956,0.0,0.06833318249528299,0.056770489346068286,1.2036743611408642,0.061685648,12,12
joy,dia29_utt3_enhanced.wav,male,0.01889194411790467,-1.0572941916267466,0.0571059683903524,0.10731980313712994,3,0.019230769230769232,2.0018622875213623,2.4546618461608887,0.1282051282051282,0.1282051282051282,6,0.038461538461538464,0.5135751889514116,0.9991067905211821,0.5117521367521367,0.2708896964227737,0.0,0.07656165750490294,0.054465147190623814,1.4057000018184667,0.07434829,6,6
joy,dia30_utt1_enhanced.wav,male,-0.05366177119701275,-0.16296248072665817,0.061024230203774704,0.12444357329569139,3,0.012295081967213115,2.1175897121429443,2.438880443572998,0.0778688524590164,0.35655737704918034,13,0.05327868852459016,0.40965918625275105,0.9980398018378764,0.42339218158890285,0.20805533208401325,0.0,0.06560609093004907,0.05599615277909728,1.171617828618738,0.07760206,12,15
joy,dia32_utt10_enhanced.wav,male,0.5124771796467877,0.9456758694842227,0.09286867800201529,0.1491444786757383,1,0.011904761904761904,1.7979789972305298,1.7979789972305298,0.07142857142857142,0.7857142857142857,6,0.07142857142857142,0.5499840535533925,0.9962543139699847,0.513888888888889,0.2970961014123659,0.0,0.05632862802062716,0.09208675060007307,0.6116909072539526,0.11136506,5,2
joy,dia32_utt11_enhanced.wav,male,0.05904498124691738,0.2165246548776643,0.0761003502348649,0.09864269571457251,6,0.021739130434782608,1.7837997674942017,2.128284454345703,0.08333333333333333,0.14492753623188406,18,0.06521739130434782,0.48755074428239215,0.9887420274317265,0.532608695652174,0.2598695944491441,0.0,0.06975886229625539,0.06984564505566276,0.9987575065082696,0.09304771,17,13
joy,dia33_utt1_enhanced.wav,male,0.5501990129683192,0.6169963041003614,0.07118497800410499,0.054344569972564864,2,0.009009009009009009,1.828460693359375,1.9101909399032593,0.036036036036036036,0.2927927927927928,13,0.05855855855855856,0.4554076830928142,0.8747617453336716,0.5796950796950797,0.24091170135827286,0.0,0.05878948427360467,0.07704918907748329,0.7630123688191444,0.086094126,15,10
joy,dia33_utt8_enhanced.wav,male,-0.2253161503395848,0.7361112321867912,0.026436809649282182,0.05151745275271174,4,0.010282776349614395,2.336402654647827,3.1153688430786133,0.13367609254498714,0.11311053984575835,5,0.012853470437017995,0.5835541935681249,0.9999545821701759,0.3897172236503856,0.22001657461515312,0.0,0.03910914815435505,0.04335880384558723,0.9019886317351747,0.038874842,5,5
joy,dia33_utt9_enhanced.wav,female,0.18523817544279556,0.31886490370135706,0.05660683600839197,0.030324308496968905,11,0.015193370165745856,1.9793931245803833,2.1639742851257324,0.11049723756906077,0.10359116022099447,27,0.03729281767955801,0.522867213649146,0.9950089175254107,0.6319316554123184,0.2712723879302173,0.0,0.07793043820002221,0.06292071280949077,1.2385498307366192,0.07520341,27,30
joy,dia34_utt3_enhanced.wav,male,-0.18957202700705433,0.36795729814808587,0.06375723650538366,0.13391873948481672,2,0.009174311926605505,1.611922025680542,1.6400246620178223,0.03211009174311927,0.13302752293577982,13,0.05963302752293578,0.42110354067363703,0.9996038592071272,0.44283697953422735,0.23460211424750402,0.0,0.06697243795581208,0.06085996949698502,1.1004349576469943,0.0785634,13,11
joy,dia35_utt1_enhanced.wav,male,0.25865346442520876,-0.3852802641081183,0.05834040517060842,0.11388756360078721,1,0.00847457627118644,2.6175849437713623,2.6175849437713623,0.11864406779661017,0.6610169491525424,3,0.025423728813559324,0.5576066211312233,0.9972872077487409,0.632768361581921,0.13207536415323118,0.0,0.09392777936799186,0.06811403067081005,1.3789784342955373,0.08638006,3,2
joy,dia35_utt2_enhanced.wav,female,0.44940523241292624,-0.8,0.10922261584539895,0.3581730176127763,1,0.030303030303030304,2.5905871391296387,2.5905871391296387,0.12121212121212122,0.7878787878787878,1,0.030303030303030304,0.9964488104451448,0.9964488104451448,0.8181818181818182,0.0,0.0,0.19275592565536498,0.24141943454742432,0.7984275417458162,0.15478884,1,1
joy,dia35_utt3_enhanced.wav,female,0.18689000127777414,0.4684942656303987,0.05110433355703527,0.07620802461395441,4,0.018018018018018018,1.923609972000122,2.4255552291870117,0.11261261261261261,0.07657657657657657,10,0.04504504504504504,0.41333851556992157,0.999749293376226,0.5103603603603604,0.2772598450376812,0.0,0.07298379004370054,0.0487052964410645,1.498477483491227,0.06824061,8,9
joy,dia35_utt4_enhanced.wav,female,0.2838276843471097,-1.1820832763640494,0.08086941252488596,0.24032318597009716,3,0.031914893617021274,1.850947380065918,1.9996192455291748,0.1595744680851064,0.2978723404255319,4,0.0425531914893617,0.7471464755944908,0.9952289047650993,0.6462765957446808,0.23384602483648156,0.0,0.09975369398792584,0.06644336481889089,1.5013341702340202,0.10638188,4,3
