Emotion,Video_ID,Gender,energy_trend,f0_trend,energy_dynamism,f0_dynamism,energy_burst_count,energy_burst_rate,energy_mean_burst_magnitude,energy_max_burst_magnitude,energy_burst_coverage,energy_first_burst_position,energy_peak_count,energy_peak_rate,energy_mean_peak_prominence,energy_max_peak_prominence,energy_peak_position_mean,energy_peak_position_std,energy_peak_width_mean,mean_attack_rate,mean_decay_rate,attack_decay_ratio,envelope_modulation,attack_count,decay_count
joy,dia29_utt1_enhanced.wav,female,-0.19552839244316342,0.6115621242502794,0.04433205566755069,0.13049825032069493,7,0.015184381778741865,2.1343116760253906,2.3475728034973145,0.12364425162689804,0.0455531453362256,12,0.026030368763557483,0.5503297298928373,0.9999793385577505,0.3674981923355025,0.2557713677888956,0.0,0.06833318249528299,0.056770489346068286,1.2036743611408642,0.061685648,12,12
joy,dia33_utt9_enhanced.wav,female,0.18523817544279556,0.31886490370135706,0.05660683600839197,0.030324308496968905,11,0.015193370165745856,1.9793931245803833,2.1639742851257324,0.11049723756906077,0.10359116022099447,27,0.03729281767955801,0.522867213649146,0.9950089175254107,0.6319316554123184,0.2712723879302173,0.0,0.07793043820002221,0.06292071280949077,1.2385498307366192,0.07520341,27,30
joy,dia35_utt2_enhanced.wav,female,0.44940523241292624,-0.8,0.10922261584539895,0.3581730176127763,1,0.030303030303030304,2.5905871391296387,2.5905871391296387,0.12121212121212122,0.7878787878787878,1,0.030303030303030304,0.9964488104451448,0.9964488104451448,0.8181818181818182,0.0,0.0,0.19275592565536498,0.24141943454742432,0.7984275417458162,0.15478884,1,1
joy,dia35_utt3_enhanced.wav,female,0.18689000127777414,0.4684942656303987,0.05110433355703527,0.07620802461395441,4,0.018018018018018018,1.923609972000122,2.4255552291870117,0.11261261261261261,0.07657657657657657,10,0.04504504504504504,0.41333851556992157,0.999749293376226,0.5103603603603604,0.2772598450376812,0.0,0.07298379004370054,0.0487052964410645,1.498477483491227,0.06824061,8,9
joy,dia35_utt4_enhanced.wav,female,0.2838276843471097,-1.1820832763640494,0.08086941252488596,0.24032318597009716,3,0.031914893617021274,1.850947380065918,1.9996192455291748,0.1595744680851064,0.2978723404255319,4,0.0425531914893617,0.7471464755944908,0.9952289047650993,0.6462765957446808,0.23384602483648156,0.0,0.09975369398792584,0.06644336481889089,1.5013341702340202,0.10638188,4,3
joy,dia37_utt2_enhanced.wav,female,0.1192407349151746,-0.17327455564541272,0.07072272062752766,0.07893082129947314,11,0.02268041237113402,2.1257619857788086,2.656731367111206,0.0865979381443299,0.21443298969072164,26,0.05360824742268041,0.4871245208252311,0.9999328085032175,0.5041237113402062,0.3064081729104205,0.0,0.078407898885414,0.06884386840610074,1.138923490221327,0.09021124,26,22
joy,dia46_utt0_enhanced.wav,female,-0.07274272933627779,-0.3584409848978638,0.0840671887628448,0.17718868566552606,3,0.016853932584269662,1.857396125793457,1.9933990240097046,0.07865168539325842,0.15168539325842698,10,0.056179775280898875,0.5569694618228823,0.9944383343681693,0.47359550561797753,0.24574461922192872,0.0,0.08945582283017559,0.06444517739693678,1.3880918083162515,0.10236136,11,16
joy,dia46_utt8_enhanced.wav,female,-0.17477062164665672,0.0537101064291611,0.07983589589190264,0.10573277439939084,1,0.0037735849056603774,1.9984830617904663,1.9984830617904663,0.026415094339622643,0.026415094339622643,20,0.07547169811320754,0.4396612253956846,0.9999422951077577,0.509056603773585,0.2816416807076942,0.0,0.06902750917925835,0.0644113926631777,1.0716661498101647,0.095811576,18,18
joy,dia46_utt9_enhanced.wav,female,0.2941374065911204,0.6110492323850307,0.1048489067663166,0.1054389378868197,5,0.028901734104046242,1.8097511529922485,2.0039279460906982,0.10404624277456648,0.1676300578034682,13,0.07514450867052024,0.5817296688731474,0.9960835888050497,0.45175633614939975,0.2791729021673937,0.0,0.08538609517573499,0.0851433339024777,1.002851207042648,0.12563558,14,10
joy,dia46_utt14_enhanced.wav,female,-0.10655904319205321,0.5601402772191386,0.07046417779216699,0.11975939118932213,2,0.014814814814814815,2.48177433013916,2.579253911972046,0.0962962962962963,0.4666666666666667,5,0.037037037037037035,0.5918902746205277,0.9999410537020594,0.47703703703703704,0.19016129173001528,0.0,0.11611537098884583,0.0666250842135577,1.7428176243147957,0.09491218,5,8
joy,dia49_utt3_enhanced.wav,female,-0.23094296341113058,-0.505404612502878,0.07518440283032968,0.06514959184322601,9,0.018072289156626505,1.9329981803894043,2.25004243850708,0.08032128514056225,0.004016064257028112,33,0.06626506024096386,0.44921105429812364,0.9949419717304409,0.4433491541925277,0.27828138537800506,0.0,0.06583219249520786,0.05793482567496802,1.1363146730525515,0.092979304,34,24
joy,dia49_utt9_enhanced.wav,female,0.44294271425214626,0.6854094140836863,0.046500965929128196,0.08572129947194011,3,0.014778325123152709,2.0492825508117676,2.6241936683654785,0.09359605911330049,0.3842364532019704,9,0.04433497536945813,0.372764033317152,0.9993639602325857,0.6650246305418719,0.17965105939714746,0.0,0.05748780978222688,0.04947924865409732,1.1618569672331995,0.061336804,8,8
joy,dia52_utt1_enhanced.wav,female,-0.178541533873449,-0.8623913210367259,0.050137643609901146,0.08645245421861725,2,0.01282051282051282,2.2578067779541016,2.4944205284118652,0.10256410256410256,0.17307692307692307,7,0.04487179487179487,0.3886262942271839,0.9993613517144695,0.4761904761904762,0.23374441221309622,0.0,0.07147800550929137,0.0479328219186176,1.49121213081612,0.06510907,5,5
joy,dia53_utt0_enhanced.wav,female,-0.12324913246136893,-0.3440663864909264,0.03628980968350286,0.08489580858713178,3,0.012295081967213115,2.2317659854888916,2.617349863052368,0.10245901639344263,0.1762295081967213,4,0.01639344262295082,0.6055387304413671,0.9999416263926832,0.3422131147540983,0.2634053729262719,0.0,0.071238941408339,0.04390483597269306,1.6225761884783396,0.0520752,5,4
joy,dia53_utt1_enhanced.wav,female,-0.11883446547422429,0.0,0.05007433447682846,0.0,1,0.007936507936507936,2.3163859844207764,2.3163859844207764,0.11904761904761904,0.42063492063492064,4,0.031746031746031744,0.506155267401482,0.9998877441394143,0.4107142857142857,0.08120389654635368,0.0,0.08511184209159442,0.06574360167278963,1.2946026674230877,0.06993433,4,2
joy,dia54_utt9_enhanced.wav,female,-0.11092203296368204,0.7575486524201314,0.0640226142958558,0.06629092422891053,3,0.019736842105263157,1.9849672317504883,2.2447307109832764,0.08552631578947369,0.3684210526315789,5,0.03289473684210526,0.7086439494043588,0.9992140696849674,0.4118421052631579,0.18929084745636257,0.0,0.07514218754784383,0.05216220068249899,1.440548645660475,0.082068436,6,6
joy,dia54_utt18_enhanced.wav,female,-0.01694660386704767,-0.5297224570886745,0.04148117766677236,0.061669194950926466,25,0.016181229773462782,2.044274091720581,2.663771867752075,0.10938511326860842,0.1546925566343042,44,0.0284789644012945,0.4344509993011653,0.9999945512104205,0.4473080317740512,0.2722604246526375,0.0,0.05339762035185349,0.05143493487550293,1.0381586072015294,0.0560601,50,47
joy,dia54_utt20_enhanced.wav,female,0.11017523276072905,-1.198266376992711,0.03391668637785261,0.08391128680919833,5,0.011655011655011656,2.458333969116211,2.841456651687622,0.09557109557109557,0.44988344988344986,7,0.016317016317016316,0.5514191909086159,0.9998795787978452,0.5877455877455876,0.10138752812279939,0.0,0.048616324787060315,0.06713027398264598,0.7242086454112826,0.049328968,8,6
joy,dia54_utt22_enhanced.wav,female,-0.4003203154940781,-0.28817434173543705,0.05043811340784226,0.19167484609856902,2,0.011235955056179775,2.56064510345459,2.7381749153137207,0.08426966292134831,0.0,6,0.033707865168539325,0.38986800448037684,0.9758524131029844,0.3380149812734083,0.19424495250191862,0.0,0.06281812149765235,0.05237786120749892,1.1993258229616048,0.06691945,8,8
joy,dia55_utt1_enhanced.wav,female,-0.4856303621451575,0.08791009037322771,0.04732398475530594,0.09571366872300803,2,0.006369426751592357,1.860525131225586,1.9084038734436035,0.14012738853503184,0.12101910828025478,11,0.03503184713375796,0.41885792536248284,0.9999398466025013,0.4921829762594094,0.2600864117779226,0.0,0.04912338335903958,0.049845244035907135,0.985517962830164,0.062188834,10,13
joy,dia55_utt5_enhanced.wav,female,0.02696251429538689,0.11832747942336476,0.09037861523647825,0.13849921062853865,3,0.022222222222222223,1.8463672399520874,2.0203194618225098,0.08148148148148149,0.3851851851851852,9,0.06666666666666667,0.49604746145713663,0.9780210386961699,0.48148148148148145,0.31731997681812035,0.0,0.07443402308356631,0.09170160135424835,0.8116981817582832,0.108032316,10,8
joy,dia55_utt8_enhanced.wav,female,0.6020950435221335,-0.5869996198123064,0.07245619206589769,0.16144927915342266,5,0.026595744680851064,2.0079164505004883,2.2911038398742676,0.09042553191489362,0.3829787234042553,11,0.05851063829787234,0.43884318209761247,0.996907796477899,0.7006769825918762,0.18208548604661207,0.0,0.08730154291741432,0.08346228461180415,1.0459999186874305,0.09325546,10,4
joy,dia55_utt10_enhanced.wav,female,0.6894047394961935,0.9938901904469094,0.05991792301147998,0.06855237619100593,1,0.017857142857142856,2.108832597732544,2.108832597732544,0.10714285714285714,0.6785714285714286,2,0.03571428571428571,0.606946733314544,0.9941635066643357,0.7857142857142857,0.0535714285714286,0.0,0.03773336671292782,0.0,0.0,0.07746906,2,0
joy,dia61_utt8_enhanced.wav,female,-0.6055387752485805,-0.8315254551918171,0.05616576763137271,0.046742186408222114,3,0.014018691588785047,1.8448190689086914,2.091143846511841,0.08411214953271028,0.13551401869158877,10,0.04672897196261682,0.4278104458935559,0.9965793215669692,0.2981308411214953,0.18537684139390562,0.0,0.07182911934538021,0.0557613608382997,1.2881521947370473,0.0755569,8,7
joy,dia64_utt5_enhanced.wav,female,0.6108841197522701,-0.3507518034453147,0.06649320985834355,0.11882667971173137,4,0.02072538860103627,2.1403086185455322,2.448178291320801,0.11398963730569948,0.5595854922279793,9,0.046632124352331605,0.4441242030847611,0.9352041208185256,0.7334484743811168,0.1796384856856251,0.0,0.07411315362486574,0.04057421875063074,1.826607040307181,0.08800487,12,3
joy,dia64_utt7_enhanced.wav,female,-0.010415078169029668,-0.7898542116134908,0.08289932390226676,0.08018011932656578,10,0.017094017094017096,1.8734586238861084,2.0304601192474365,0.06666666666666667,0.06495726495726496,37,0.06324786324786325,0.5170868916261621,0.9998399370379047,0.5065835065835066,0.27259789067259066,0.0,0.07890116815138518,0.07558186004917142,1.0439167294911016,0.10245543,34,32
joy,dia66_utt9_enhanced.wav,female,-0.22971610768593162,0.29014079473808574,0.0517598279234416,0.12281122727894615,4,0.016736401673640166,2.168865919113159,2.968393087387085,0.08368200836820083,0.0502092050209205,9,0.03765690376569038,0.4923645803145418,0.9996467997552827,0.3840074384007438,0.2583606458391912,0.0,0.058697047863792914,0.04957304822635793,1.1840516160267862,0.06668995,9,8
joy,dia66_utt10_enhanced.wav,female,-0.21466848605030764,0.3010367157537607,0.030869557362432156,0.11634554804721026,7,0.0103397341211226,2.5714919567108154,3.78289794921875,0.09453471196454949,0.014771048744460856,11,0.01624815361890694,0.518661346673484,0.9994828917551786,0.2489593124748221,0.2600043037073191,0.0,0.06381917095873967,0.04388040636594479,1.4543887863415317,0.04555577,11,11
joy,dia67_utt2_enhanced.wav,female,-0.28427096909539845,-0.3728678719433227,0.066998708172914,0.07000434637108677,5,0.016339869281045753,1.959949254989624,2.413250207901001,0.06862745098039216,0.006535947712418301,17,0.05555555555555555,0.4530647959532764,0.9980788106331602,0.39061899269511724,0.28183173279304136,0.0,0.06550178071554326,0.06289261176821749,1.0414860962833206,0.08301733,17,19
joy,dia67_utt5_enhanced.wav,female,-0.004713389410360637,-0.20583927996976112,0.07508456257064303,0.126730521187032,3,0.01276595744680851,1.9628996849060059,2.1750895977020264,0.059574468085106386,0.05531914893617021,15,0.06382978723404255,0.4914939687897762,0.9861770924180746,0.5109219858156028,0.26463599841928775,0.0,0.059071679837376635,0.0721795648425108,0.818398946658457,0.08906024,14,12
joy,dia67_utt7_enhanced.wav,female,0.25047589310930635,-0.13598220505879338,0.06849928514058393,0.13246123960721026,3,0.019230769230769232,2.0483906269073486,2.4611856937408447,0.08333333333333333,0.1794871794871795,9,0.057692307692307696,0.44987380305408603,0.9970179160591215,0.5056980056980057,0.2117961058226426,0.0,0.06461724192274984,0.05121475385708941,1.2616919355515988,0.08520534,10,6
joy,dia67_utt8_enhanced.wav,female,-0.11910671935160654,-0.2793968025233883,0.07242919409952628,0.08839927064592391,2,0.01694915254237288,2.1363582611083984,2.145352602005005,0.11016949152542373,0.13559322033898305,5,0.0423728813559322,0.578562295716256,0.9976150132715702,0.3864406779661017,0.24235510187247897,0.0,0.09267807521405276,0.0698162323402034,1.3274574136634478,0.09338914,6,5
joy,dia67_utt10_enhanced.wav,female,0.11471571356499828,-0.19506178812265798,0.06659667537276238,0.07805703359712308,6,0.015789473684210527,1.9040650129318237,2.4054763317108154,0.06578947368421052,0.26842105263157895,19,0.05,0.48166979678391825,0.9991808432969265,0.5588642659279778,0.23614889399660224,0.0,0.06273494136967982,0.06816832709485891,0.9202945714419788,0.08393983,22,15
joy,dia76_utt5_enhanced.wav,female,0.4625475737520498,-0.8710850315680666,0.04502220136634805,0.05526647204928229,1,0.00684931506849315,1.6592286825180054,1.6592286825180054,0.02054794520547945,0.2945205479452055,5,0.03424657534246575,0.5132398334477329,0.9998183386196615,0.5589041095890411,0.18284464343521736,0.0,0.0525994065393638,0.04336706442492349,1.2128883344276904,0.059234574,4,3
joy,dia81_utt6_enhanced.wav,female,0.5363262802512104,0.4289203900449339,0.0809968364101148,0.09103727494554106,3,0.02158273381294964,1.8283814191818237,1.9199386835098267,0.1079136690647482,0.5899280575539568,6,0.04316546762589928,0.6560803279280663,0.9690644331276417,0.6618705035971223,0.21990551505979858,0.0,0.10302585893882917,0.0659764872243007,1.5615541729066518,0.101783015,7,8
joy,dia81_utt8_enhanced.wav,female,0.1318215032202855,-0.24014473367315176,0.048834051605588694,0.06646307149108997,7,0.017241379310344827,1.7767066955566406,2.053257703781128,0.09852216748768473,0.1354679802955665,19,0.046798029556650245,0.3826697015764167,0.9896072912961245,0.5517241379310345,0.27071195397111497,0.0,0.049697734986165164,0.04237437863040432,1.1728251031038415,0.061307527,19,22
joy,dia86_utt10_enhanced.wav,female,-0.14179189563391756,-0.8262877243102268,0.06837693831819387,0.06544177692230572,3,0.017341040462427744,2.1019127368927,2.223902702331543,0.12138728323699421,0.18497109826589594,9,0.05202312138728324,0.4590326826954778,0.9996108543709852,0.5163776493256261,0.27729603572263617,0.0,0.06777692584606705,0.06986059192600914,0.9701739418104424,0.08852043,9,9
joy,dia87_utt4_enhanced.wav,female,-0.12106592673952324,-0.45913830312155834,0.05293480249276897,0.07845228142314077,5,0.012987012987012988,2.189290761947632,3.0731313228607178,0.08831168831168831,0.15324675324675324,20,0.05194805194805195,0.36965278460120315,0.9256644397974014,0.5125974025974026,0.3056937342064353,0.0,0.046725845282311274,0.055582350536710914,0.840659756759475,0.06848891,18,14
joy,dia87_utt8_enhanced.wav,female,-0.3733877596536007,-0.27645059036780917,0.053277731897124404,0.10476107785869235,6,0.01405152224824356,2.345076322555542,2.7973368167877197,0.10772833723653395,0.053864168618266976,14,0.03278688524590164,0.5504398531962319,0.9996244592475705,0.43643358982937436,0.25075990206123683,0.0,0.0645650775751105,0.050100541628706155,1.2887101711115352,0.07169037,12,10
joy,dia88_utt1_enhanced.wav,female,-0.15566831832442296,-0.46382425450118286,0.0535886985578979,0.07360449665274112,6,0.01935483870967742,2.027946949005127,2.301327705383301,0.0967741935483871,0.15483870967741936,11,0.035483870967741936,0.5800097007357347,0.9991678502992727,0.44574780058651026,0.24199537159785944,0.0,0.07698702878240264,0.056805134299141025,1.3552829287750983,0.068200395,11,11
joy,dia89_utt2_enhanced.wav,female,-0.3666062667471341,-1.097425507665074,0.03574654423264246,0.09719238535037744,1,0.007194244604316547,2.1099255084991455,2.1099255084991455,0.14388489208633093,0.1510791366906475,3,0.02158273381294964,0.5747000910050701,0.9997356780513655,0.38609112709832133,0.2718836507395697,0.0,0.056074685520595975,0.04654759397873512,1.2046741996205697,0.04970375,3,2
joy,dia89_utt6_enhanced.wav,female,-0.08974896230206102,-1.070659885100443,0.06937695869001462,0.12392638444132363,2,0.019801980198019802,2.0628597736358643,2.1689281463623047,0.09900990099009901,0.3069306930693069,4,0.039603960396039604,0.5592263975413516,0.9960037698037922,0.6485148514851485,0.2307695449664686,0.0,0.04291614357479453,0.0693015297569295,0.6192669011105533,0.08667124,4,6
joy,dia89_utt7_enhanced.wav,female,-0.35441169681523577,-0.874601506965123,0.06814727141744077,0.18850496670121072,1,0.009009009009009009,2.326876163482666,2.326876163482666,0.08108108108108109,0.46846846846846846,6,0.05405405405405406,0.4737288225442171,0.9616140648722649,0.32432432432432434,0.20251910270375215,0.0,0.053931898753794415,0.0745743355225949,0.7231965042109407,0.08550174,6,4
joy,dia89_utt16_enhanced.wav,female,-0.1691576970653529,-0.7663817059732991,0.049929532087926214,0.04317662229769405,7,0.020114942528735632,1.9029005765914917,2.3862626552581787,0.10632183908045977,0.19540229885057472,16,0.04597701149425287,0.40566788416435884,0.9999087165051606,0.4213362068965517,0.2125414163668454,0.0,0.053347411462678324,0.059249351436774886,0.9003881083762658,0.0636921,16,16
joy,dia94_utt10_enhanced.wav,female,-0.182567424302651,-0.7248737012194767,0.04144245608456041,0.082849239755581,1,0.003968253968253968,2.49413800239563,2.49413800239563,0.09126984126984126,0.17063492063492064,8,0.031746031746031744,0.4344473484525224,0.9997147320536897,0.49950396825396826,0.2743010706025612,0.0,0.041426579734951834,0.037284519356738606,1.111093302251853,0.05454504,9,7
joy,dia94_utt11_enhanced.wav,female,0.029151392802368593,0.09449337832537572,0.06605753196690976,0.11959446702280449,4,0.013289036544850499,1.8633992671966553,2.0396265983581543,0.07641196013289037,0.19601328903654486,16,0.053156146179401995,0.4796116683719447,0.9912088643759489,0.4995847176079734,0.2823355303071553,0.0,0.07163469070616166,0.05487945924512337,1.305309704058849,0.08233063,15,21
joy,dia94_utt13_enhanced.wav,female,-0.5745055074618607,-0.13375978887241832,0.036914505067638465,0.128596668879498,1,0.008333333333333333,2.783290147781372,2.783290147781372,0.08333333333333333,0.05,1,0.008333333333333333,0.9879847774282098,0.9879847774282098,0.06666666666666667,0.0,0.0,0.13225258248192923,0.04627077281475067,2.8582315452437914,0.055769306,1,4
joy,dia94_utt15_enhanced.wav,female,-0.41700849528587586,-0.20669286757615266,0.05666230068948699,0.13171722734874944,3,0.019230769230769232,2.3986353874206543,2.84810209274292,0.08333333333333333,0.038461538461538464,7,0.04487179487179487,0.4420323241668354,0.9167087897658348,0.38827838827838823,0.30921208049169235,0.0,0.08030761146237926,0.0519716410925894,1.545219850173834,0.07563018,7,6
joy,dia95_utt0_enhanced.wav,female,-0.05596822880649348,-0.16076592703703046,0.06168730668947045,0.0789427097667331,4,0.010958904109589041,2.043771982192993,2.3920700550079346,0.07397260273972603,0.0684931506849315,20,0.0547945205479452,0.4296381029067561,0.9984710444696248,0.4772602739726028,0.24605058315861916,0.0,0.05576712711564538,0.05456312629138893,1.0220661993930957,0.076533355,19,16
joy,dia95_utt4_enhanced.wav,female,0.0524629756154861,0.5324600401012713,0.06274093327635977,0.07689341495842802,6,0.016216216216216217,1.9783849716186523,2.272665500640869,0.05945945945945946,0.3027027027027027,19,0.051351351351351354,0.4571317684389406,0.9999315969544114,0.5128022759601706,0.2434025748202682,0.0,0.07139228219048277,0.0696024779270009,1.0257146629945992,0.07940374,19,15
joy,dia95_utt5_enhanced.wav,female,-0.013184707851045363,0.0,0.06103114101397811,0.0,1,0.011111111111111112,2.316973924636841,2.316973924636841,0.12222222222222222,0.3,4,0.044444444444444446,0.4471966614073608,0.9996426921570674,0.5499999999999999,0.19188795599078382,0.0,0.07596528487546104,0.06984807008352036,1.0875788663112105,0.081215285,4,3
joy,dia99_utt1_enhanced.wav,female,0.08332012432199085,0.0,0.033928576763570334,0.0,1,0.00819672131147541,3.1511220932006836,3.1511220932006836,0.08196721311475409,0.5573770491803278,1,0.00819672131147541,0.9994676963542588,0.9994676963542588,0.5901639344262295,0.0,0.0,0.11998621374368668,0.05527030759387546,2.1708982447744227,0.05133204,1,1
