Emotion,Audio_ID,Gender,energy_trend,f0_trend,energy_dynamism,f0_dynamism,energy_burst_count,energy_burst_rate,energy_mean_burst_magnitude,energy_max_burst_magnitude,energy_burst_coverage,energy_first_burst_position,energy_peak_count,energy_peak_rate,energy_mean_peak_prominence,energy_max_peak_prominence,energy_peak_position_mean,energy_peak_position_std,energy_peak_width_mean,mean_attack_rate,mean_decay_rate,attack_decay_ratio,envelope_modulation,attack_count,decay_count
neutral,dia10_utt5_enhanced.wav,female,-0.2030626220666562,0.1741286675373206,0.07998584508162067,0.12669765785329803,3.0,0.013215859030837005,1.8101106882095337,2.013766050338745,0.048458149779735685,0.18061674008810572,13.0,0.05726872246696035,0.5526088983393632,0.984873853623867,0.42019654354456115,0.2885354604727452,0.0,0.06587000318588106,0.0655384656538566,1.005058670945632,0.09747081,17.0,5.0
neutral,dia11_utt0_enhanced.wav,male,-0.1093659318837499,-0.6327835147551555,0.04516943544203407,0.1230693897701967,2.0,0.01639344262295082,2.146289348602295,2.3524715900421143,0.11475409836065574,0.3770491803278688,5.0,0.040983606557377046,0.42071261374803726,0.999792740054545,0.3967213114754098,0.18332824339599038,0.0,0.04874231298635532,0.05717614988485972,0.8524937947817699,0.057813406,3.0,3.0
neutral,dia11_utt2_enhanced.wav,male,-0.40501059872897205,-0.49160006529583106,0.05179011148335082,0.08187685819794464,4.0,0.014598540145985401,2.07814884185791,2.2880053520202637,0.11678832116788321,0.06569343065693431,10.0,0.0364963503649635,0.4878823230159469,0.9991709013702348,0.4678832116788321,0.21060512992874683,0.0,0.07566545781723799,0.03734995542064545,2.0258513555122843,0.06824702,8.0,10.0
neutral,dia11_utt4_enhanced.wav,male,-0.5762379431571005,-0.7951610237239618,0.036871955283410855,0.14778041144360837,1.0,0.010101010101010102,2.206981897354126,2.206981897354126,0.15151515151515152,0.1414141414141414,1.0,0.010101010101010102,0.967690996825695,0.967690996825695,0.25252525252525254,0.0,0.0,0.049274017936304995,0.07453628686758187,0.6610742231343399,0.053034674,1.0,1.0
neutral,dia11_utt5_enhanced.wav,male,-0.7117608406353794,0.0,0.22532894536729164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.8161599636077881,0.8161599636077881,0.15384615384615385,0.0,0.0,0.272053321202596,0.25,1.088213284810384,0.27192003,1.0,1.0
neutral,dia12_utt0_enhanced.wav,male,-0.29909386746361305,1.0869260992870915,0.04298367090435498,0.0733632183782163,3.0,0.016853932584269662,1.9131568670272827,2.2685022354125977,0.1404494382022472,0.06741573033707865,3.0,0.016853932584269662,0.7652546400010275,0.9993974647950381,0.4606741573033708,0.35436333101168155,0.0,0.056770379773595114,0.047630898335760355,1.1918813576306835,0.059818637,4.0,5.0
neutral,dia12_utt5_enhanced.wav,male,0.08083054153933865,-1.2138601850265687,0.057810032545479485,0.16523809607913928,1.0,0.009900990099009901,2.7983102798461914,2.7983102798461914,0.07920792079207921,0.6732673267326733,4.0,0.039603960396039604,0.4927308698061097,0.9987178692827001,0.4183168316831683,0.24736380906251876,0.0,0.07905127711239315,0.04999948207821164,1.58104191936903,0.07641108,4.0,4.0
neutral,dia12_utt7_enhanced.wav,male,-0.31743203752512217,-0.671111034823987,0.07148739318785013,0.07993268535704225,6.0,0.02142857142857143,2.092327117919922,2.3263747692108154,0.10357142857142858,0.08214285714285714,17.0,0.060714285714285714,0.41976629123639536,0.9962328583933413,0.4577731092436975,0.2517771030594849,0.0,0.07533241490766937,0.06761218589779389,1.1141839878028168,0.09054437,16.0,15.0
neutral,dia13_utt1_enhanced.wav,male,-0.09932182634275372,0.44442101847253235,0.057528536555379574,0.060370218806462844,12.0,0.012219959266802444,1.9691332578659058,2.303196430206299,0.09674134419551934,0.024439918533604887,41.0,0.04175152749490835,0.4786895536644584,0.9998348812077893,0.45695693209477917,0.31550620945215346,0.0,0.06454846671355294,0.05677400885922831,1.1369369190328178,0.073785655,46.0,41.0
neutral,dia13_utt3_enhanced.wav,male,-0.29062629599750284,0.622910169664171,0.04661790663726985,0.12014214476108165,2.0,0.010362694300518135,2.226289749145508,2.430605173110962,0.11398963730569948,0.16062176165803108,9.0,0.046632124352331605,0.33200878419544705,0.9999572256201645,0.4870466321243524,0.288019525589374,0.0,0.040600134523969794,0.03131547145024101,1.2964880502751406,0.061109755,8.0,8.0
neutral,dia14_utt0_enhanced.wav,male,-0.029364574965320748,-0.33919308666660003,0.03956618845067243,0.11541866828814043,17.0,0.014977973568281937,2.0590403079986572,2.7670583724975586,0.09955947136563877,0.000881057268722467,32.0,0.028193832599118944,0.4417604258236594,0.9999371432277258,0.4454845814977974,0.3404168988513628,0.0,0.05243037722530841,0.04849754801940597,1.0810933617577685,0.0532632,34.0,40.0
neutral,dia14_utt1_enhanced.wav,female,-0.04089023680266921,0.40386040482416463,0.0653178143222508,0.14594461304478512,3.0,0.010238907849829351,1.7014166116714478,1.7362194061279297,0.04778156996587031,0.28668941979522183,15.0,0.051194539249146756,0.4632423211374165,0.9999213705596048,0.5622298065984074,0.24226943218593375,0.0,0.06207517912518121,0.05399812653871715,1.149580237393472,0.08178208,15.0,16.0
