Emotion,Audio_ID,Gender,energy_trend,f0_trend,energy_dynamism,f0_dynamism,energy_burst_count,energy_burst_rate,energy_mean_burst_magnitude,energy_max_burst_magnitude,energy_burst_coverage,energy_first_burst_position,energy_peak_count,energy_peak_rate,energy_mean_peak_prominence,energy_max_peak_prominence,energy_peak_position_mean,energy_peak_position_std,energy_peak_width_mean,mean_attack_rate,mean_decay_rate,attack_decay_ratio,envelope_modulation,attack_count,decay_count
neutral,dia22_utt1_enhanced.wav,female,0.2567443851825243,-0.33541676475489723,0.06291957586672943,0.08929154062820449,4.0,0.01702127659574468,1.9015941619873047,2.2769298553466797,0.08936170212765958,0.3148936170212766,13.0,0.05531914893617021,0.4539389813032288,0.9954721755348146,0.5731587561374796,0.2718765721205898,0.0,0.05879431574896363,0.055198201521005456,1.0651491195159626,0.07862773,13.0,11.0
neutral,dia22_utt3_enhanced.wav,female,-0.3931789976411553,0.3646772316211846,0.03624707003902351,0.09538137852907637,3.0,0.00821917808219178,1.868524193763733,2.1501054763793945,0.1506849315068493,0.03287671232876712,11.0,0.030136986301369864,0.41183420222412015,0.9999702157383581,0.5581569115815691,0.2634131744970195,0.0,0.03256053440649627,0.03786794243208615,0.8598442987730744,0.04543369,12.0,11.0
neutral,dia23_utt4_enhanced.wav,female,0.21365513642911416,0.32548049007980195,0.05970061760118557,0.16365322253283812,1.0,0.009009009009009009,2.752290964126587,2.752290964126587,0.06306306306306306,0.44144144144144143,6.0,0.05405405405405406,0.4234457407146692,0.9695606715977192,0.5855855855855856,0.27596600935513865,0.0,0.05690499789342678,0.060268676777680705,0.9441886056887914,0.07538341,6.0,5.0
neutral,dia23_utt6_enhanced.wav,female,-0.021243546939890272,-0.5467455460149602,0.03327823618506852,0.12827532457761034,2.0,0.009174311926605505,2.2377655506134033,2.5070137977600098,0.08256880733944955,0.17889908256880735,6.0,0.027522935779816515,0.4225985498051159,0.9982834613183513,0.49923547400611623,0.28900801689883093,0.0,0.0368066417350739,0.04737180272738138,0.7769736344401199,0.043971945,4.0,5.0
neutral,dia23_utt7_enhanced.wav,female,-0.40862351614308734,-0.3254167557112499,0.0611761398857793,0.10515998246046149,3.0,0.014634146341463415,2.0222008228302,2.2974674701690674,0.05365853658536585,0.18048780487804877,9.0,0.04390243902439024,0.49345078922245494,0.9744550585746765,0.3967479674796748,0.25301147405151125,0.0,0.07377598698952703,0.06105394648417593,1.2083737618607246,0.07810354,8.0,10.0
neutral,dia24_utt0_enhanced.wav,female,-0.2665590962880636,0.07823050853657842,0.04505680940576931,0.14524603262804522,5.0,0.013513513513513514,2.0811269283294678,2.7336721420288086,0.08108108108108109,0.17567567567567569,17.0,0.04594594594594595,0.3632908557286582,0.999595925968606,0.46343402225755165,0.22066199944002796,0.0,0.03356566967055484,0.04601356640570995,0.7294733334643146,0.057429552,16.0,14.0
neutral,dia24_utt1_enhanced.wav,female,-0.07836385760519805,-0.12069475418582211,0.040615628413613894,0.0697161087567517,6.0,0.01282051282051282,1.8962645530700684,2.854128837585449,0.06623931623931624,0.13247863247863248,22.0,0.04700854700854701,0.35114217756464233,0.9997239549411461,0.480963480963481,0.25267112217542914,0.0,0.035550738708041534,0.04550888418771431,0.7811823854305551,0.05054765,17.0,18.0
neutral,dia24_utt2_enhanced.wav,female,-0.006932865718810478,-0.2991544777084601,0.05911526257924887,0.076866960663745,1.0,0.0051813471502590676,2.870464563369751,2.870464563369751,0.031088082901554404,0.10362694300518134,11.0,0.05699481865284974,0.41132898664694617,0.9977601843420416,0.43947244465379176,0.27018823520972035,0.0,0.05256623779256111,0.05211119665986015,1.008732118275293,0.07305919,11.0,5.0
neutral,dia26_utt4_enhanced.wav,female,-0.2604315029551495,-0.5641585911544307,0.05454840489803858,0.040380420034188895,12.0,0.015444015444015444,1.847485899925232,1.9916212558746338,0.07335907335907337,0.09523809523809523,37.0,0.047619047619047616,0.46013306237354473,0.9966716298367828,0.4782079376673971,0.2845056616456125,0.0,0.05353599790257085,0.0546083664316636,0.9803625598206697,0.06828849,32.0,36.0
neutral,dia26_utt8_enhanced.wav,female,-0.18428899931452727,-0.3245694964048686,0.05624093582133603,0.09912379825739051,2.0,0.013157894736842105,2.333340644836426,2.3709137439727783,0.09210526315789473,0.13815789473684212,7.0,0.046052631578947366,0.53001186135225,0.9979122993536294,0.462406015037594,0.2878395924071113,0.0,0.05910892824852278,0.06244265603640723,0.946611371144419,0.069752626,5.0,5.0
neutral,dia26_utt9_enhanced.wav,female,0.04493586132254995,-0.4694276967210292,0.050646693717933705,0.05318597309786472,8.0,0.015180265654648957,1.8845677375793457,2.1902823448181152,0.07590132827324478,0.11954459203036052,23.0,0.04364326375711575,0.45326720190021896,0.9994050217210315,0.4656381486676017,0.24629236029840398,0.0,0.052892009804750596,0.051301729654439236,1.0309985679044986,0.06425014,19.0,23.0
neutral,dia26_utt10_enhanced.wav,female,-0.36913839364725193,0.3398514309937152,0.05766958387528803,0.10641016984761811,6.0,0.021739130434782608,1.9668184518814087,2.4184231758117676,0.10869565217391304,0.17753623188405798,14.0,0.050724637681159424,0.41537641602917574,0.9993654632125981,0.38975155279503104,0.18286830791895597,0.0,0.05260437282013097,0.07018521581140776,0.7495078872662063,0.07565125,14.0,10.0
neutral,dia29_utt2_enhanced.wav,female,-0.055722117565044305,-0.112490399969924,0.0576641047279477,0.13011079041396473,5.0,0.016835016835016835,2.1150450706481934,2.545258045196533,0.10437710437710437,0.2053872053872054,13.0,0.04377104377104377,0.48774351347058725,0.9982999610947445,0.4514374514374515,0.2337189980191714,0.0,0.061509332686675126,0.057571278628375785,1.0684031022433875,0.07312283,12.0,15.0
neutral,dia30_utt0_enhanced.wav,female,-0.05060153765030906,-0.404598802434506,0.05043476273426426,0.06791729142789679,4.0,0.010178117048346057,2.3161206245422363,2.625119924545288,0.08651399491094147,0.035623409669211195,17.0,0.043256997455470736,0.4420004223660833,0.999015343026258,0.5036671157012423,0.3124253232286843,0.0,0.05454603939268655,0.05332469501518197,1.0229039167904637,0.06523108,15.0,13.0
neutral,dia31_utt3_enhanced.wav,female,-0.11929896049739062,-0.4846477195719739,0.05695842475400951,0.06684988245292228,8.0,0.013675213675213675,1.8744704723358154,2.375675916671753,0.06666666666666667,0.041025641025641026,27.0,0.046153846153846156,0.48147208165540145,0.9999350019206759,0.4995251661918329,0.28349332871809063,0.0,0.04462727441590935,0.05912240478422219,0.7548284711825337,0.07062344,27.0,25.0
neutral,dia32_utt1_enhanced.wav,female,-0.037783123926568005,-0.0842785770749566,0.03178705902122001,0.0510268158679954,11.0,0.00857365549493375,2.5099313259124756,3.2927589416503906,0.0989867498051442,0.009353078721745909,32.0,0.02494154325798909,0.38919824076396026,1.0,0.5121297739672642,0.2808522477868465,0.0,0.0483530151874871,0.03914826700534782,1.2351253040366224,0.044293128,26.0,32.0
neutral,dia32_utt3_enhanced.wav,female,-0.393716279817796,-0.33359456480873856,0.046807109219480586,0.09720296209172573,3.0,0.011904761904761904,2.0560524463653564,2.6883158683776855,0.10714285714285714,0.011904761904761904,12.0,0.047619047619047616,0.3730948414498319,0.9814006015658379,0.4212962962962962,0.2565890390648556,0.0,0.04182329105725677,0.04276245499754118,0.9780376514786531,0.05923023,11.0,8.0
neutral,dia32_utt5_enhanced.wav,female,-1.0167179040610608,-0.9064376983014478,0.11268337403461971,0.5145902320029913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.21295273303985596,0.21295273303985596,0.07692307692307693,0.0,0.0,0.10647636651992798,0.1,1.0647636651992798,0.13412286,1.0,1.0
neutral,dia33_utt10_enhanced.wav,female,0.33960979485578247,0.3799969987524477,0.06549429499989101,0.07702251222342267,8.0,0.015810276679841896,2.008390426635742,2.1754069328308105,0.1007905138339921,0.49407114624505927,24.0,0.04743083003952569,0.5077009124488541,0.998031091876328,0.5795454545454546,0.27824248749956965,0.0,0.08563722714749508,0.06449480339017494,1.3278159269579377,0.08549103,22.0,24.0
neutral,dia34_utt0_enhanced.wav,female,0.05528107291921994,0.8250411448631809,0.06779421630240762,0.1162748541729302,2.0,0.016666666666666666,2.102820873260498,2.110321044921875,0.1,0.375,4.0,0.03333333333333333,0.6815791742847068,0.9994150248239748,0.30833333333333335,0.20941386455215105,0.0,0.09606680887086051,0.061509102781613666,1.5618307620571708,0.092461556,5.0,5.0
neutral,dia34_utt1_enhanced.wav,female,0.25835158273121406,0.1778707525993193,0.05569143490334654,0.06402470206759218,5.0,0.010683760683760684,1.9662517309188843,2.208155632019043,0.0641025641025641,0.14957264957264957,19.0,0.0405982905982906,0.5399611165314702,0.9537153150704398,0.5686009896536213,0.3195042571752198,0.0,0.05136754056496945,0.05164999797682226,0.9945313180461389,0.07095707,19.0,17.0
neutral,dia34_utt2_enhanced.wav,female,0.43967486848275783,0.30178187144837815,0.0572578076694779,0.1404192791272011,4.0,0.012084592145015106,1.8549745082855225,2.038900375366211,0.09063444108761329,0.0755287009063444,14.0,0.04229607250755287,0.4813815209623889,0.9281442900064576,0.658826068191627,0.261465768231953,0.0,0.06469351473334431,0.06302085931102434,1.0265412982400792,0.0737554,17.0,10.0
neutral,dia34_utt4_enhanced.wav,female,-0.27968549430975176,-0.3078203622564464,0.05576813495290464,0.18826130255878545,3.0,0.014925373134328358,2.3490402698516846,2.6430366039276123,0.07960199004975124,0.13432835820895522,6.0,0.029850746268656716,0.601089714919605,0.9981864508008584,0.44029850746268656,0.22025346307605875,0.0,0.06629371312697432,0.07989360809240162,0.8297749308092555,0.074853435,7.0,4.0
neutral,dia34_utt6_enhanced.wav,female,0.6375379814764525,-0.8786797108932334,0.03367276228732557,0.1264394894280294,2.0,0.010362694300518135,1.8885726928710938,2.1232519149780273,0.10362694300518134,0.6373056994818653,4.0,0.02072538860103627,0.5752543990383856,0.835846945643425,0.7150259067357513,0.19729982139543806,0.0,0.05000969887078555,0.045919643646037143,1.0890698380909882,0.04465893,3.0,6.0
neutral,dia34_utt7_enhanced.wav,female,0.3617639596903267,0.53436136416945,0.062496464917205195,0.21198022043705061,2.0,0.019801980198019802,2.2976083755493164,2.409205675125122,0.10891089108910891,0.6138613861386139,4.0,0.039603960396039604,0.5215189110604115,0.9986473524477333,0.5495049504950495,0.24216979819079226,0.0,0.09552234336733818,0.05781359175841014,1.6522471699475851,0.078682184,4.0,4.0
neutral,dia34_utt8_enhanced.wav,female,0.13988479207221893,-0.14742958791526314,0.064638850065205,0.12519940452561937,6.0,0.02142857142857143,2.037186861038208,2.494056463241577,0.1,0.14642857142857144,12.0,0.04285714285714286,0.5598639351755992,0.99996399392694,0.5181547619047618,0.2525989834835368,0.0,0.07370578025820945,0.05411639106279644,1.3619862450303009,0.08204479,13.0,17.0
neutral,dia34_utt10_enhanced.wav,female,0.019701393611277217,-0.6332880793999418,0.053677473820158715,0.070374315768244,6.0,0.013015184381778741,2.0844051837921143,2.4772329330444336,0.0824295010845987,0.1540130151843818,23.0,0.049891540130151846,0.39024022488055105,0.9993603727198206,0.4464774120531925,0.25897255622536286,0.0,0.05517464401038111,0.04418337129373614,1.2487649175427045,0.06726497,22.0,22.0
neutral,dia34_utt12_enhanced.wav,female,-0.6864217295965211,-1.13120678031883,0.06255314990118566,0.1716462068569213,1.0,0.0136986301369863,2.196425199508667,2.196425199508667,0.1095890410958904,0.0136986301369863,3.0,0.0410958904109589,0.46917527557040256,0.6279013347811997,0.2511415525114155,0.12269432732917261,0.0,0.08674344157888776,0.06548284987608592,1.324674197030727,0.08414079,3.0,2.0
neutral,dia37_utt0_enhanced.wav,female,0.18741789191183925,-0.22926283611776604,0.054118857973933863,0.07364051593298797,8.0,0.016494845360824743,2.1110281944274902,2.7051923274993896,0.10103092783505155,0.2865979381443299,23.0,0.04742268041237113,0.39732191560854163,0.999861939359107,0.5478260869565218,0.24537508840837305,0.0,0.0655388181941833,0.055679411788650074,1.1770745431535432,0.06963413,23.0,18.0
neutral,dia39_utt8_enhanced.wav,female,-0.11613915109451818,-0.8579342055300755,0.04916663236170695,0.05359431857164389,3.0,0.017341040462427744,2.5421226024627686,3.165757417678833,0.09248554913294797,0.19653179190751446,6.0,0.03468208092485549,0.45310781540562556,0.9997147024550941,0.4730250481695568,0.21286584441041456,0.0,0.09453606578920569,0.07658907026052475,1.2343284161517118,0.06690038,4.0,4.0
neutral,dia39_utt13_enhanced.wav,female,-0.1644019948530768,-0.6515135912794047,0.060776088368788034,0.05708172114961735,4.0,0.013071895424836602,2.025650978088379,2.389192581176758,0.08823529411764706,0.1503267973856209,16.0,0.05228758169934641,0.4627633815034642,0.9953639092855155,0.5008169934640523,0.26881816417624926,0.0,0.04999664565109462,0.06208565486017158,0.8052849851337858,0.076174855,14.0,8.0
